Site,Region,Year,yr,month,n_samples,As,Be,Cd,Cr,Mn,Ni,Pb,log_As,log_Be,log_Cd,log_Cr,log_Mn,log_Ni,log_Pb,Region_row_state
Stockton,Valley,85.16666667,85,3,4,1.75,0.25,0.5,,,,,0.243038049,-0.602059991,-0.301029996,,,,,5120
Stockton,Valley,85.25,85,4,3,2.333333333,0.25,0.666666667,,,,,0.367976785,-0.602059991,-0.176091259,,,,,5120
Stockton,Valley,85.33333333,85,5,4,1.75,0.25,0.625,,,,,0.243038049,-0.602059991,-0.204119983,,,,,5120
Stockton,Valley,85.41666667,85,6,5,1.8,0.25,1.3,,,,,0.255272505,-0.602059991,0.113943352,,,,,5120
Stockton,Valley,85.5,85,7,2,1.25,0.02,0.5,,,,,0.096910013,-1.698970004,-0.301029996,,,,,5120
Stockton,Valley,85.58333333,85,8,4,1.2,0.0225,0.425,,,,,0.079181246,-1.647817482,-0.37161107,,,,,5120
Stockton,Valley,85.66666667,85,9,3,1.266666667,0.02,1.6,,,,,0.102662342,-1.698970004,0.204119983,,,,,5120
Stockton,Valley,85.75,85,10,5,3.16,0.044,0.94,,,,,0.499687083,-1.356547324,-0.026872146,,,,,5120
Stockton,Valley,85.83333333,85,11,4,3.625,0.0125,0.8,,,,,0.559308011,-1.903089987,-0.096910013,,,,,5120
Stockton,Valley,85.91666667,85,12,3,2.533333333,0,0.933333333,,,,,0.403692338,,-0.029963223,,,,,5120
Stockton,Valley,86,86,1,5,1.54,0.004,0.7,,,,,0.187520721,-2.397940009,-0.15490196,,,,,5120
Stockton,Valley,86.08333333,86,2,3,1.1,0.006666667,1.2,,,,,0.041392685,-2.176091259,0.079181246,,,,,5120
Stockton,Valley,86.16666667,86,3,4,1.7,0.0175,1.075,,,,,0.230448921,-1.756961951,0.031408464,,,,,5120
Stockton,Valley,86.25,86,4,5,1.08,0.014,0.48,6,37,8,32,0.033423755,-1.853871964,-0.318758763,0.77815125,1.568201724,0.903089987,1.505149978,5120
Stockton,Valley,86.33333333,86,5,5,1,0.028,0.34,6.75,30.75,24.25,46,9.64E-17,-1.552841969,-0.468521083,0.829303773,1.48784512,1.384711743,1.662757832,5120
Stockton,Valley,86.41666667,86,6,4,,,,5.75,33.75,13.25,36.5,,,,0.759667845,1.528273777,1.122215878,1.562292864,5120
Stockton,Valley,86.5,86,7,5,1.24,0.02,0.52,5.6,28,12.6,38.6,0.093421685,-1.698970004,-0.283996656,0.748188027,1.447158031,1.100370545,1.586587305,5120
Stockton,Valley,86.58333333,86,8,6,1.325,0.0275,0.3,6.2,36.8,11.8,44.8,0.122215878,-1.560667306,-0.522878745,0.792391689,1.565847819,1.071882007,1.651278014,5120
Stockton,Valley,86.66666667,86,9,5,1.54,0.042,0.54,10.8,60.2,19.4,91.8,0.187520721,-1.37675071,-0.26760624,1.033423755,1.779596491,1.28780173,1.962842681,5120
Stockton,Valley,86.75,86,10,5,1.76,0.032,0.86,6.8,50.6,13.8,82,0.245512668,-1.494850022,-0.065501549,0.832508913,1.704150517,1.139879086,1.913813852,5120
Stockton,Valley,86.83333333,86,11,5,2.2,0.01,0.7,9.4,72.6,12.8,156.2,0.342422681,-2,-0.15490196,0.973127854,1.860936621,1.10720997,2.19368103,5120
Stockton,Valley,86.91666667,86,12,5,2.24,0.01,1.16,4,17.5,16,58.5,0.350248018,-2,0.064457989,0.602059991,1.243038049,1.204119983,1.767155866,5120
Stockton,Valley,87,87,1,5,2.2,0.01,1,3.75,29,8.5,89,0.342422681,-2,0,0.574031268,1.462397998,0.929418926,1.949390007,5120
Stockton,Valley,87.08333333,87,2,6,1.82,0,0.44,4.6,25.2,11.4,63.4,0.260071388,,-0.356547324,0.662757832,1.401400541,1.056904851,1.802089258,5120
Stockton,Valley,87.16666667,87,3,5,1.82,0.012,0.525,4.6,36.2,7,46.2,0.260071388,-1.920818754,-0.279840697,0.662757832,1.558708571,0.84509804,1.664641976,5120
Stockton,Valley,87.25,87,4,5,2,0.028,0.6,10.33333333,38.33333333,11.33333333,75.33333333,0.301029996,-1.552841969,-0.22184875,1.014240439,1.583576586,1.054357662,1.876987184,5120
Stockton,Valley,87.33333333,87,5,5,1.32,0.028,0.44,5,32.2,5.8,36.2,0.120573931,-1.552841969,-0.356547324,0.698970004,1.507855872,0.763427994,1.558708571,5120
Stockton,Valley,87.41666667,87,6,5,1.46,0.03,0.5,8,47,14.2,38.2,0.164352856,-1.522878745,-0.301029996,0.903089987,1.672097858,1.152288344,1.582063363,5120
Stockton,Valley,87.5,87,7,5,1.56,0.02,0.26,,,,,0.193124598,-1.698970004,-0.585026652,,,,,5120
Stockton,Valley,87.58333333,87,8,6,1.4,0.038333333,0.25,7,49,8.5,45.5,0.146128036,-1.416423414,-0.602059991,0.84509804,1.69019608,0.929418926,1.658011397,5120
Stockton,Valley,87.66666667,87,9,5,1.72,0.032,0.58,11.25,63,8.25,81.75,0.235528447,-1.494850022,-0.236572006,1.051152522,1.799340549,0.916453949,1.912487761,5120
Stockton,Valley,87.75,87,10,5,1.78,0.022,0.46,7,56,7.2,109.6,0.250420002,-1.657577319,-0.337242168,0.84509804,1.748188027,0.857332496,2.039810554,5120
Stockton,Valley,87.83333333,87,11,5,2.14,0.012,0.98,2,14,2.5,62.5,0.330413773,-1.920818754,-0.008773924,0.301029996,1.146128036,0.397940009,1.795880017,5120
Stockton,Valley,87.91666667,87,12,3,0.733333333,0,0.433333333,1.666666667,7.333333333,6,42.66666667,-0.134698574,,-0.363177902,0.22184875,0.865301426,0.77815125,1.630088715,5120
Stockton,Valley,88,88,1,6,1.7,0,0.7,8.2,35,12.8,80,0.230448921,,-0.15490196,0.913813852,1.544068044,1.10720997,1.903089987,5120
Stockton,Valley,88.08333333,88,2,5,2.6,0.02,1,9.5,63.5,12,89.75,0.414973348,-1.698970004,0,0.977723605,1.802773725,1.079181246,1.953034457,5120
Stockton,Valley,88.16666667,88,3,6,1.1,0,0.8,3.4,26.4,7.6,36.6,0.041392685,,-0.096910013,0.531478917,1.421603927,0.880813592,1.563481085,5120
Stockton,Valley,88.25,88,4,6,1,0.02,1.1,5.2,30.2,6.4,33.4,0,-1.698970004,0.041392685,0.716003344,1.480006943,0.806179974,1.523746467,5120
Stockton,Valley,88.33333333,88,5,5,1.3,0.02,1.1,2.75,17.75,3.75,16.75,0.113943352,-1.698970004,0.041392685,0.439332694,1.249198357,0.574031268,1.224014811,5120
Stockton,Valley,88.41666667,88,6,6,1.1,0.02,0.5,4.4,22.2,4.4,20.8,0.041392685,-1.698970004,-0.301029996,0.643452676,1.346352974,0.643452676,1.318063335,5120
Stockton,Valley,88.5,88,7,6,1.2,0.02,0.3,4.8,31.2,9.2,19.4,0.079181246,-1.698970004,-0.522878745,0.681241237,1.494154594,0.963787827,1.28780173,5120
Stockton,Valley,88.58333333,88,8,5,0.9,0.02,0.3,4.6,26.4,9.6,23,-0.045757491,-1.698970004,-0.522878745,0.662757832,1.421603927,0.982271233,1.361727836,5120
Stockton,Valley,88.66666667,88,9,6,2.1,0.05,0.4,11,95.8,9.8,45.2,0.322219295,-1.301029996,-0.397940009,1.041392685,1.981365509,0.991226076,1.655138435,5120
Stockton,Valley,88.75,88,10,6,1.3,0.03,0.4,9.4,53,6.4,46.8,0.113943352,-1.522878745,-0.397940009,0.973127854,1.72427587,0.806179974,1.670245853,5120
Stockton,Valley,88.83333333,88,11,6,0.4,0,0.5,7,30,4.2,47.2,-0.397940009,,-0.301029996,0.84509804,1.477121255,0.62324929,1.673941999,5120
Stockton,Valley,88.91666667,88,12,6,2.3,0.02,1,5.2,27.4,3.8,68.8,0.361727836,-1.698970004,0,0.716003344,1.437750563,0.579783597,1.837588438,5120
Stockton,Valley,89,89,1,5,1.2,0,0.6,6.5,31.5,5.75,70.5,0.079181246,,-0.22184875,0.812913357,1.498310554,0.759667845,1.848189117,5120
Stockton,Valley,89.08333333,89,2,6,1.3,0.02,0.4,6.2,62,5.2,39.8,0.113943352,-1.698970004,-0.397940009,0.792391689,1.792391689,0.716003344,1.599883072,5120
Stockton,Valley,89.16666667,89,3,6,1.2,0,0.6,4.6,32,3.5,23.9,0.079181246,,-0.22184875,0.662757832,1.505149978,0.544068044,1.378397901,5120
Stockton,Valley,89.25,89,4,6,1.2,0.02,0.4,5.2,34.4,6,19,0.079181246,-1.698970004,-0.397940009,0.716003344,1.536558443,0.77815125,1.278753601,5120
Stockton,Valley,89.33333333,89,5,6,0.9,0.03,0.4,5,27.6,4.8,22.6,-0.045757491,-1.522878745,-0.397940009,0.698970004,1.440909082,0.681241237,1.354108439,5120
Stockton,Valley,89.41666667,89,6,6,1,0.03,0.4,5,27.6,4.4,16.6,0,-1.522878745,-0.397940009,0.698970004,1.440909082,0.643452676,1.220108088,5120
Stockton,Valley,89.5,89,7,6,2.2,0.05,0.9,3.7,23.2,15.6,17.8,0.342422681,-1.301029996,-0.045757491,0.568201724,1.365487985,1.193124598,1.250420002,5120
Stockton,Valley,89.58333333,89,8,6,0.8,0.02,0.4,3.6,26.4,9.2,21.6,-0.096910013,-1.698970004,-0.397940009,0.556302501,1.421603927,0.963787827,1.334453751,5120
Stockton,Valley,89.66666667,89,9,5,1.3,0.02,0.5,6.2,43,9.2,35,0.113943352,-1.698970004,-0.301029996,0.792391689,1.633468456,0.963787827,1.544068044,5120
Stockton,Valley,89.75,89,10,6,1.6,0.02,0.6,5.833333333,49.33333333,6.333333333,50.5,0.204119983,-1.698970004,-0.22184875,0.765916794,1.693140461,0.801632346,1.703291378,5120
Stockton,Valley,89.83333333,89,11,6,7.1,0.03,1.8,8.8,46,11.8,79.8,0.851258349,-1.522878745,0.255272505,0.944482672,1.662757832,1.071882007,1.902002891,5120
Stockton,Valley,89.91666667,89,12,6,0.4,0,0.2,3.6,20.4,5.8,63.2,-0.397940009,,-0.698970004,0.556302501,1.309630167,0.763427994,1.800717078,5120
Stockton,Valley,90,90,1,2,2.1,0.01,1.5,6.5,30,9,57.5,0.322219295,-2,0.176091259,0.812913357,1.477121255,0.954242509,1.759667845,5120
Stockton,Valley,90.08333333,90,2,3,0.65,0.01,0.55,3.333333333,25,4,21,-0.187086643,-2,-0.259637311,0.522878745,1.397940009,0.602059991,1.322219295,5120
Stockton,Valley,90.16666667,90,3,2,0.75,0.02,0.15,3.5,24,13,24.5,-0.124938737,-1.698970004,-0.823908741,0.544068044,1.380211242,1.113943352,1.389166084,5120
Stockton,Valley,90.25,90,4,3,0.9,0.026666667,0.333333333,3.333333333,23,9.666666667,15.66666667,-0.045757491,-1.574031268,-0.477121255,0.522878745,1.361727836,0.985276743,1.194976603,5120
Stockton,Valley,90.33333333,90,5,2,0.55,0.025,0.3,5,21,9,17,-0.259637311,-1.602059991,-0.522878745,0.698970004,1.322219295,0.954242509,1.230448921,5120
Stockton,Valley,90.41666667,90,6,3,0.833333333,0.033333333,0.233333333,3.666666667,18.66666667,16.66666667,11,-0.079181246,-1.477121255,-0.632023215,0.56427143,1.271066772,1.22184875,1.041392685,5120
Stockton,Valley,90.5,90,7,2,1,0.035,0.15,3.5,32,7.5,13,0,-1.455931956,-0.823908741,0.544068044,1.505149978,0.875061263,1.113943352,5120
Stockton,Valley,90.58333333,90,8,5,1.325,0.0525,0.275,10.2,44,11,18.2,0.122215878,-1.279840697,-0.560667306,1.008600172,1.643452676,1.041392685,1.260071388,5120
Stockton,Valley,90.66666667,90,9,2,1.7,0.055,0.1,9,70,7,41,0.230448921,-1.259637311,-1,0.954242509,1.84509804,0.84509804,1.612783857,5120
Stockton,Valley,90.75,90,10,3,1.966666667,0.056666667,0.266666667,13.66666667,76.33333333,11,43.66666667,0.293730757,-1.246672333,-0.574031268,1.135662602,1.882714228,1.041392685,1.640150041,5120
Stockton,Valley,90.83333333,90,11,2,2.6,0.015,0.8,6,56,5.5,45,0.414973348,-1.823908741,-0.096910013,0.77815125,1.748188027,0.740362689,1.653212514,5120
Stockton,Valley,90.91666667,90,12,3,1.4,0,0.6,2.666666667,26,6.333333333,37.66666667,0.146128036,,-0.22184875,0.425968732,1.414973348,0.801632346,1.575957189,5120
Stockton,Valley,91,91,1,3,1.45,0.01,0.55,6.333333333,34.33333333,5.666666667,34.33333333,0.161368002,-2,-0.259637311,0.801632346,1.53571597,0.753327667,1.53571597,5120
Stockton,Valley,91.08333333,91,2,2,1.15,0.02,0.65,7.5,51.5,5.5,44,0.06069784,-1.698970004,-0.187086643,0.875061263,1.711807229,0.740362689,1.643452676,5120
Stockton,Valley,91.16666667,91,3,3,0.366666667,0.016666667,4.433333333,3.666666667,20,5.333333333,14.33333333,-0.43572857,-1.77815125,0.646730386,0.56427143,1.301029996,0.726998728,1.156347201,5120
Stockton,Valley,91.25,91,4,2,0.7,0.03,0.3,12.5,47,22,50,-0.15490196,-1.522878745,-0.522878745,1.096910013,1.672097858,1.342422681,1.698970004,5120
Stockton,Valley,91.33333333,91,5,4,0.533333333,0.026666667,0.133333333,5,33,8.5,40.5,-0.273001272,-1.574031268,-0.875061263,0.698970004,1.51851394,0.929418926,1.607455023,5120
Stockton,Valley,91.41666667,91,6,2,0.8,0.03,0.2,3.5,26.5,17,14.5,-0.096910013,-1.522878745,-0.698970004,0.544068044,1.423245874,1.230448921,1.161368002,5120
Stockton,Valley,91.5,91,7,4,0.766666667,0.02,0.233333333,6,35.66666667,8.666666667,42.66666667,-0.115393419,-1.698970004,-0.632023215,0.77815125,1.552262523,0.937852093,1.630088715,5120
Stockton,Valley,91.58333333,91,8,2,0.6,0.03,0.3,4.5,31,6.5,25.5,-0.22184875,-1.522878745,-0.522878745,0.653212514,1.491361694,0.812913357,1.40654018,5120
Stockton,Valley,91.66666667,91,9,3,0.866666667,0.03,0.233333333,6,36.66666667,8,17.33333333,-0.062147907,-1.522878745,-0.632023215,0.77815125,1.56427143,0.903089987,1.238882089,5120
Stockton,Valley,91.75,91,10,2,,,,17,101,11.5,44,,,,1.230448921,2.004321374,1.06069784,1.643452676,5120
Stockton,Valley,91.83333333,91,11,3,,,,10.66666667,64,7.333333333,37.33333333,,,,1.028028724,1.806179974,0.865301426,1.572096768,5120
Stockton,Valley,91.91666667,91,12,2,,,,5,34,2.5,35.5,,,,0.698970004,1.531478917,0.397940009,1.550228353,5120
Stockton,Valley,92,92,1,3,,,,6,19,4.333333333,39,,,,0.77815125,1.278753601,0.636822098,1.591064607,5120
Stockton,Valley,92.08333333,92,2,2,,,,1,12,3,14.5,,,,0,1.079181246,0.477121255,1.161368002,5120
Stockton,Valley,92.16666667,92,3,3,,,,2.666666667,18,5.333333333,12,,,,0.425968732,1.255272505,0.726998728,1.079181246,5120
Stockton,Valley,92.25,92,4,3,,,,2.666666667,27,4,8,,,,0.425968732,1.431363764,0.602059991,0.903089987,5120
Stockton,Valley,92.33333333,92,5,2,,,,6.5,36.5,5,10,,,,0.812913357,1.562292864,0.698970004,1,5120
Stockton,Valley,92.41666667,92,6,3,,,,7.333333333,36.66666667,4.333333333,11.66666667,,,,0.865301426,1.56427143,0.636822098,1.06694679,5120
Stockton,Valley,92.5,92,7,2,,,,3,27,4,7.5,,,,0.477121255,1.431363764,0.602059991,0.875061263,5120
Stockton,Valley,92.58333333,92,8,4,,,,4.5,43,4.5,14,,,,0.653212514,1.633468456,0.653212514,1.146128036,5120
Stockton,Valley,92.66666667,92,9,2,,,,8,45.5,5.5,19,,,,0.903089987,1.658011397,0.740362689,1.278753601,5120
Stockton,Valley,92.75,92,10,4,,,,8,40.33333333,6.333333333,16.66666667,,,,0.903089987,1.605664116,0.801632346,1.22184875,5120
Stockton,Valley,92.83333333,92,11,2,,,,2,17,1.5,12.5,,,,0.301029996,1.230448921,0.176091259,1.096910013,5120
Stockton,Valley,92.91666667,92,12,3,,,,7,29.33333333,3.333333333,17,,,,0.84509804,1.467361417,0.522878745,1.230448921,5120
Stockton,Valley,93,93,1,3,1.033333333,0,0.32,10,37,5,24,0.014240439,,-0.494850022,1,1.568201724,0.698970004,1.380211242,5120
Stockton,Valley,93.08333333,93,2,5,3.8,0,0.37,4.25,13.75,2,11.25,0.579783597,,-0.431798276,0.62838893,1.138302698,0.301029996,1.051152522,5120
Stockton,Valley,93.16666667,93,3,3,1.2,0,0.21,5,28.33333333,3.666666667,17,0.079181246,,-0.677780705,0.698970004,1.452297671,0.56427143,1.230448921,5120
Stockton,Valley,93.25,93,4,4,0.533333333,0,0.246666667,4.666666667,20.33333333,3.666666667,9,-0.273001272,,-0.607889535,0.669006781,1.30820858,0.56427143,0.954242509,5120
Stockton,Valley,93.33333333,93,5,4,0.7,0.02,0.26,4.666666667,20,3.333333333,7.666666667,-0.15490196,-1.698970004,-0.585026652,0.669006781,1.301029996,0.522878745,0.884606581,5120
Stockton,Valley,93.41666667,93,6,2,0.55,0.03,0.195,5,33.5,3.5,7.5,-0.259637311,-1.522878745,-0.709965389,0.698970004,1.525044807,0.544068044,0.875061263,5120
Stockton,Valley,93.5,93,7,3,0.8,0.033333333,0.243333333,4.333333333,26.33333333,3.666666667,12.33333333,-0.096910013,-1.477121255,-0.613798395,0.636822098,1.420505837,0.56427143,1.091080469,5120
Stockton,Valley,93.58333333,93,8,2,1.1,0.03,0.16,5,26.5,3.5,10.5,0.041392685,-1.522878745,-0.795880017,0.698970004,1.423245874,0.544068044,1.021189299,5120
Stockton,Valley,93.66666667,93,9,3,1.366666667,0.06,0.426666667,10,62.33333333,9.333333333,35.66666667,0.135662602,-1.22184875,-0.369911285,1,1.794720352,0.970036777,1.552262523,5120
Stockton,Valley,93.75,93,10,2,1.3,0.02,0.265,7,43,5.5,15.5,0.113943352,-1.698970004,-0.576754126,0.84509804,1.633468456,0.740362689,1.190331698,5120
Stockton,Valley,93.83333333,93,11,3,2.1,0.05,0.92,12.66666667,66.33333333,8.333333333,36.33333333,0.322219295,-1.301029996,-0.036212173,1.102662342,1.821731822,0.920818754,1.560305243,5120
Stockton,Valley,93.91666667,93,12,2,1.1,0,0.71,4.5,18.5,2.5,12.5,0.041392685,,-0.148741651,0.653212514,1.267171728,0.397940009,1.096910013,5120
Stockton,Valley,94,94,1,5,2.333333333,,0.553333333,1,8.5,1.5,9.5,0.367976785,,-0.257013167,0,0.929418926,0.176091259,0.977723605,5120
Stockton,Valley,94.08333333,94,2,4,0.4,,0.815,4.5,17.75,3,16.5,-0.397940009,,-0.088842391,0.653212514,1.249198357,0.477121255,1.217483944,5120
Stockton,Valley,94.16666667,94,3,5,1.7,,0.273333333,6,31.4,3.6,16.4,0.230448921,,-0.563307402,0.77815125,1.496929648,0.556302501,1.214843848,5120
Stockton,Valley,94.25,94,4,2,0.65,,0.19,3,19,4,8,-0.187086643,,-0.721246399,0.477121255,1.278753601,0.602059991,0.903089987,5120
Stockton,Valley,94.33333333,94,5,3,0.7,,0.22,6.333333333,27.33333333,5,12,-0.15490196,,-0.657577319,0.801632346,1.436692598,0.698970004,1.079181246,5120
Stockton,Valley,94.41666667,94,6,2,0.85,,0.15,2.5,18.5,5.5,11,-0.070581074,,-0.823908741,0.397940009,1.267171728,0.740362689,1.041392685,5120
Stockton,Valley,94.5,94,7,3,0.833333333,,0.226666667,6.333333333,36.66666667,4,12.66666667,-0.079181246,,-0.644612342,0.801632346,1.56427143,0.602059991,1.102662342,5120
Stockton,Valley,94.58333333,94,8,3,0.9,,0.276666667,4.666666667,33.33333333,5,13,-0.045757491,,-0.558043162,0.669006781,1.522878745,0.698970004,1.113943352,5120
Stockton,Valley,94.66666667,94,9,2,1.15,,0.195,6,42,4.5,17.5,0.06069784,,-0.709965389,0.77815125,1.62324929,0.653212514,1.243038049,5120
Stockton,Valley,94.75,94,10,3,1.066666667,,0.306666667,5.333333333,37.33333333,4.666666667,15.66666667,0.028028724,,-0.513333427,0.726998728,1.572096768,0.669006781,1.194976603,5120
Stockton,Valley,94.83333333,94,11,2,1.5,,0.475,9.5,39,6.5,20.5,0.176091259,,-0.32330639,0.977723605,1.591064607,0.812913357,1.311753861,5120
Stockton,Valley,94.91666667,94,12,4,1.3,,0.195,4.333333333,14,2,9.666666667,0.113943352,,-0.709965389,0.636822098,1.146128036,0.301029996,0.985276743,5120
Stockton,Valley,95,95,1,2,0.6,,0.26,1.5,9.5,1,4,-0.22184875,,-0.585026652,0.176091259,0.977723605,0,0.602059991,5120
Stockton,Valley,95.08333333,95,2,3,0.75,,0.225,2.333333333,17.33333333,1.333333333,8.333333333,-0.124938737,,-0.647817482,0.367976785,1.238882089,0.124938737,0.920818754,5120
Stockton,Valley,95.16666667,95,3,3,0.4,,0.296666667,1,8,1,2,-0.397940009,,-0.527731248,0,0.903089987,0,0.301029996,5120
Stockton,Valley,95.25,95,4,3,0.733333333,,0.193333333,3.666666667,18.66666667,2.333333333,8.333333333,-0.134698574,,-0.713693261,0.56427143,1.271066772,0.367976785,0.920818754,5120
Stockton,Valley,95.33333333,95,5,3,1.05,,0.175,5,16.33333333,2.333333333,10.33333333,0.021189299,,-0.756961951,0.698970004,1.213074825,0.367976785,1.014240439,5120
Stockton,Valley,95.41666667,95,6,3,0.733333333,,0.203333333,3.666666667,20.33333333,2.666666667,9.333333333,-0.134698574,,-0.69179142,0.56427143,1.30820858,0.425968732,0.970036777,5120
Stockton,Valley,95.5,95,7,2,0.75,,0.295,3.5,23.5,2.5,6,-0.124938737,,-0.530177984,0.544068044,1.371067862,0.397940009,0.77815125,5120
Stockton,Valley,95.58333333,95,8,3,0.9,,0.193333333,5.333333333,35,5.333333333,10,-0.045757491,,-0.713693261,0.726998728,1.544068044,0.726998728,1,5120
Stockton,Valley,95.83333333,95,11,5,2.25,,0.6975,13.5,80.5,7.75,20.5,0.352182518,,-0.156455788,1.130333768,1.90579588,0.889301703,1.311753861,5120
Stockton,Valley,95.91666667,95,12,3,1.85,,0.4,2.5,11,1,4,0.267171728,,-0.397940009,0.397940009,1.041392685,0,0.602059991,5120
Stockton,Valley,96,96,1,4,1.1,,0.27,3.5,22.25,3.5,11.5,0.041392685,,-0.568636236,0.544068044,1.347330015,0.544068044,1.06069784,5120
Stockton,Valley,96.08333333,96,2,3,0.9,,0.225,6.5,18,4,16.5,-0.045757491,,-0.647817482,0.812913357,1.255272505,0.602059991,1.217483944,5120
Stockton,Valley,96.16666667,96,3,3,0.566666667,,0.163333333,3,15.66666667,1.666666667,7.666666667,-0.246672333,,-0.786925175,0.477121255,1.194976603,0.22184875,0.884606581,5120
Stockton,Valley,96.25,96,4,2,,,,3.5,18.5,1.5,12.5,,,,0.544068044,1.267171728,0.176091259,1.096910013,5120
Stockton,Valley,96.33333333,96,5,3,,,,4.666666667,22.33333333,3.333333333,28.66666667,,,,0.669006781,1.348953548,0.522878745,1.457377197,5120
Stockton,Valley,96.41666667,96,6,2,,,,5,29.5,4.5,23.5,,,,0.698970004,1.469822016,0.653212514,1.371067862,5120
Upland,LABasin,85,85,1,6,0.75,0.25,0.5,,,,,-0.124938737,-0.602059991,-0.301029996,,,,,2816
Upland,LABasin,85.08333333,85,2,4,1.166666667,0.25,0.5,3,18.5,1.5,163.5,0.06694679,-0.602059991,-0.301029996,0.477121255,1.267171728,0.176091259,2.213517757,2816
Upland,LABasin,85.16666667,85,3,8,0.8,0.25,0.5,1.5,9,1.666666667,111,-0.096910013,-0.602059991,-0.301029996,0.176091259,0.954242509,0.22184875,2.045322979,2816
Upland,LABasin,85.25,85,4,7,2.4,0.25,1.2,4,25,5.5,190.5,0.380211242,-0.602059991,0.079181246,0.602059991,1.397940009,0.740362689,2.27989498,2816
Upland,LABasin,85.33333333,85,5,7,2.166666667,0.25,0.583333333,6.666666667,48,7,246.3333333,0.335792102,-0.602059991,-0.234083206,0.823908741,1.681241237,0.84509804,2.391523184,2816
Upland,LABasin,85.41666667,85,6,8,2.2,0.25,1.6,8,50,6,199,0.342422681,-0.602059991,0.204119983,0.903089987,1.698970004,0.77815125,2.298853076,2816
Upland,LABasin,85.5,85,7,7,2.74,0.038,1.38,6.5,41,6.5,173,0.437750563,-1.420216403,0.139879086,0.812913357,1.612783857,0.812913357,2.238046103,2816
Upland,LABasin,85.58333333,85,8,8,3.14,0.042,1.34,6.333333333,45.33333333,3.666666667,120.6666667,0.496929648,-1.37675071,0.127104798,0.801632346,1.656417654,0.56427143,2.081587316,2816
Upland,LABasin,85.66666667,85,9,7,1.96,0.026,0.66,4,26.33333333,3,95.33333333,0.292256071,-1.585026652,-0.180456064,0.602059991,1.420505837,0.477121255,1.979244778,2816
Upland,LABasin,85.75,85,10,6,2.54,0.034,1.3,4,25.5,3,95.5,0.404833717,-1.468521083,0.113943352,0.602059991,1.40654018,0.477121255,1.980003372,2816
Upland,LABasin,85.83333333,85,11,7,1.15,0.0125,0.775,4.333333333,32.33333333,2.666666667,120.6666667,0.06069784,-1.903089987,-0.110698297,0.636822098,1.50965048,0.425968732,2.081587316,2816
Upland,LABasin,85.91666667,85,12,5,1.266666667,0.006666667,0.366666667,2.5,22.5,2.25,74.5,0.102662342,-2.176091259,-0.43572857,0.397940009,1.352182518,0.352182518,1.872156273,2816
Upland,LABasin,86,86,1,8,2,0.024,1.32,6,43.66666667,2,102,0.301029996,-1.619788758,0.120573931,0.77815125,1.640150041,0.301029996,2.008600172,2816
Upland,LABasin,86.08333333,86,2,7,1.6,0.01,0.74,1.5,17.5,2,74,0.204119983,-2,-0.13076828,0.176091259,1.243038049,0.301029996,1.86923172,2816
Upland,LABasin,86.16666667,86,3,8,1.24,0.012,1.1,4,25.66666667,3,111,0.093421685,-1.920818754,0.041392685,0.602059991,1.40936947,0.477121255,2.045322979,2816
Upland,LABasin,86.25,86,4,7,1.26,0.012,2.16,6,33.5,7,140.5,0.100370545,-1.920818754,0.334453751,0.77815125,1.525044807,0.84509804,2.147676324,2816
Upland,LABasin,86.33333333,86,5,7,1.76,0.026,1.08,5.666666667,35.33333333,6.333333333,148,0.245512668,-1.585026652,0.033423755,0.753327667,1.548184611,0.801632346,2.170261715,2816
Upland,LABasin,86.41666667,86,6,8,2.28,0.028,0.94,5,31,4.666666667,113.6666667,0.357934847,-1.552841969,-0.026872146,0.698970004,1.491361694,0.669006781,2.055633124,2816
Upland,LABasin,86.5,86,7,8,2.266666667,0.031666667,0.866666667,6,38.5,6.5,134,0.355387658,-1.499397649,-0.062147907,0.77815125,1.58546073,0.812913357,2.127104798,2816
Upland,LABasin,86.58333333,86,8,7,2.36,0.03,1.04,5.5,40.5,6,166,0.372912003,-1.522878745,0.017033339,0.740362689,1.607455023,0.77815125,2.220108088,2816
Upland,LABasin,86.66666667,86,9,6,2.4,0.026,1.18,6.333333333,40.33333333,7.666666667,166,0.380211242,-1.585026652,0.071882007,0.801632346,1.605664116,0.884606581,2.220108088,2816
Upland,LABasin,86.75,86,10,7,2.14,0.016,1.66,5.5,38,7.5,184,0.330413773,-1.795880017,0.220108088,0.740362689,1.579783597,0.875061263,2.264817823,2816
